bug: ap_escape_html2 in http2env, pair: (ap_escape_html2, apr_pstrcat), support: 17, confidence: 425.00%
bug: apr_table_make in ap_scan_script_header_err_strs_ex, pair: (apr_table_make, apr_table_setn), support: 11, confidence: 100.00%
bug: apr_table_make in ap_scan_script_header_err_strs, pair: (apr_table_make, apr_table_setn), support: 11, confidence: 100.00%
bug: apr_table_make in ap_scan_script_header_err_ex, pair: (apr_table_make, apr_table_setn), support: 11, confidence: 100.00%
bug: apr_table_make in make_sub_request, pair: (apr_table_make, apr_table_setn), support: 11, confidence: 100.00%
bug: __ctype_b_loc in http2env, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in set_etag_bits, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_varbuf_regsub, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_unescape_all, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_is_url, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_find_list_item, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_get_token, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_varbuf_cfg_getline, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_cfg_getline, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_pstr2_alnum, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_signal_server, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_set_keepalive, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in set_options, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_get_list_item, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_add_cgi_vars, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_log_rdata_, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_unescape_url, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_log_cdata_, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_find_etag_weak, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_unescape_urlencoded, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_read_pid, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in log_data_core, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in set_override, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in unescape_url, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_getword_conf, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_str2_alnum, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_getword_conf2, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_basic_http_header, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in start_cond_section, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_rxplus_compile, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_find_etag_strong, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_log_csdata_, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_getword_conf2_nc, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_getword_white_nc, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_pregsub, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in find_list_item, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_http_header_filter, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_parse_vhost_addrs, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_size_list_item, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_unixd_set_rlimit, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_getword_conf_nc, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in set_regex_default_options, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_pregsub_ex, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_http_filter, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in regsub_core, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_log_data_, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in set_errorlog_format, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_unescape_url_keep2f, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_create_environment, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in invoke_cmd, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_soak_end_container, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in basic_http_header_check, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_find_last_token, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in set_server_alias, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: __ctype_b_loc in ap_getword_white, pair: (__ctype_b_loc, apr_pstrdup), support: 36, confidence: 112.50%
bug: ap_get_brigade in ap_send_http_trace, pair: (ap_get_brigade, apr_brigade_cleanup), support: 12, confidence: 171.43%
bug: ap_get_brigade in ap_get_client_block, pair: (ap_get_brigade, apr_brigade_cleanup), support: 12, confidence: 171.43%
bug: __ctype_b_loc in set_etag_bits, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_register_output_filter_protocol, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_unescape_all, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_is_url, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in fix_hostname, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_find_list_item, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_get_token, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_parse_htaccess, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_psignature, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_signal_server, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in set_options, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_get_list_item, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_register_input_filter, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_log_rdata_, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_unescape_url, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_log_cdata_, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_find_etag_weak, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_unescape_urlencoded, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_custom_response, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_read_pid, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in register_filter, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in log_data_core, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in set_error_document, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in parse_errorlog_item, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_field_noparam, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in unescape_url, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_getword_conf, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_str2_alnum, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_getword_conf2, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_rxplus_compile, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in uniq_field_values, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_find_etag_strong, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_log_csdata_, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_register_output_filter, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_getword_conf2_nc, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_getword_white_nc, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in find_list_item, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_size_list_item, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_unixd_set_rlimit, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_getword_conf_nc, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_log_data_, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in set_errorlog_format, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_unescape_url_keep2f, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_create_environment, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in invoke_cmd, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in set_server_alias, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: __ctype_b_loc in ap_getword_white, pair: (__ctype_b_loc, strlen), support: 44, confidence: 137.50%
bug: apr_cpystrn in ap_mpm_set_coredumpdir, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in ap_regerror, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in log_env_var, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in mpm_common_pre_config, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in log_note, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in log_loglevel, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in arr_elts_getstr, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in log_log_id, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in log_virtual_host, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in log_header, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in log_server_name, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in log_module_name, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in core_pre_config, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: apr_cpystrn in log_constant_item, pair: (apr_cpystrn, apr_time_now), support: 13, confidence: 86.67%
bug: ap_run_quick_handler in ap_sub_req_lookup_uri, pair: (ap_log_rerror_, ap_run_quick_handler), support: 10, confidence: 200.00%
bug: apr_table_unset in ap_cookie_read, pair: (__ctype_b_loc, apr_table_unset), support: 12, confidence: 150.00%
bug: apr_table_unset in basic_http_header, pair: (__ctype_b_loc, apr_table_unset), support: 12, confidence: 150.00%
bug: apr_table_unset in ap_set_sub_req_protocol, pair: (__ctype_b_loc, apr_table_unset), support: 12, confidence: 150.00%
bug: apr_table_unset in unset_define, pair: (__ctype_b_loc, apr_table_unset), support: 12, confidence: 150.00%
bug: apr_table_unset in ap_byterange_filter, pair: (__ctype_b_loc, apr_table_unset), support: 12, confidence: 150.00%
bug: apr_table_unset in make_sub_request, pair: (__ctype_b_loc, apr_table_unset), support: 12, confidence: 150.00%
bug: apr_is_empty_table in ap_http_header_filter, pair: (apr_is_empty_table, apr_pstrdup), support: 11, confidence: 275.00%
bug: apr_file_close in ap_replace_stderr_log, pair: (apr_file_close, apr_palloc), support: 16, confidence: 100.00%
bug: apr_file_close in piped_log_cleanup_for_exec, pair: (apr_file_close, apr_palloc), support: 16, confidence: 100.00%
bug: apr_file_close in ap_logs_child_init, pair: (apr_file_close, apr_palloc), support: 16, confidence: 100.00%
bug: apr_file_close in ap_log_pid, pair: (apr_file_close, apr_palloc), support: 16, confidence: 100.00%
bug: apr_file_close in piped_log_cleanup, pair: (apr_file_close, apr_palloc), support: 16, confidence: 100.00%
bug: apr_file_close in ap_mpm_pod_close, pair: (apr_file_close, apr_palloc), support: 16, confidence: 100.00%
bug: apr_file_close in cfg_close, pair: (apr_file_close, apr_palloc), support: 16, confidence: 100.00%
bug: apr_file_close in ap_mpm_podx_close, pair: (apr_file_close, apr_palloc), support: 16, confidence: 100.00%
bug: apr_pstrdup in ap_scan_script_header_err_brigade_ex, pair: (apr_palloc, apr_pstrdup), support: 56, confidence: 88.89%
bug: apr_pstrdup in ap_get_server_name_for_url, pair: (apr_palloc, apr_pstrdup), support: 56, confidence: 88.89%
bug: apr_pstrdup in toupper_func, pair: (apr_palloc, apr_pstrdup), support: 56, confidence: 88.89%
bug: apr_pstrdup in ap_update_vhost_from_headers, pair: (apr_palloc, apr_pstrdup), support: 56, confidence: 88.89%
bug: apr_pstrdup in ap_get_local_host, pair: (apr_palloc, apr_pstrdup), support: 56, confidence: 88.89%
bug: apr_pstrdup in ap_scan_script_header_err_core, pair: (apr_palloc, apr_pstrdup), support: 56, confidence: 88.89%
bug: apr_pstrdup in ap_construct_server, pair: (apr_palloc, apr_pstrdup), support: 56, confidence: 88.89%
bug: apr_pstrdup in fix_hostname, pair: (apr_palloc, apr_pstrdup), support: 56, confidence: 88.89%
bug: apr_pstrdup in ap_exists_directive, pair: (apr_palloc, apr_pstrdup), support: 56, confidence: 88.89%
bug: apr_pstrdup in ap_check_mpm, pair: (apr_palloc, apr_pstrdup), support: 56, confidence: 88.89%
